t,2016-01-19,2016-01-20,2016-01-21,2016-01-22,2016-01-23,2016-01-24,2016-01-25,2016-01-26,2016-01-27,2016-01-28,2016-01-29,2016-01-30,2016-01-31,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-14,2016-03-15,2016-03-16,2016-03-17,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-03-31,2016-04-01,2016-04-02,2016-04-03,2016-04-04,2016-04-05,2016-04-06,2016-04-07,2016-04-08,2016-04-09,2016-04-10,2016-04-11,2016-04-12,2016-04-13,2016-04-14,2016-04-15,2016-04-16,2016-04-17
16:00:00,23.1822224421,34.7947301168,36.1170410639,35.2833541166,81.0203169975,10.7520972544,20.3643286653,26.6518361655,35.4557789899,28.9687017556,30.6872480302,44.5085247049,56.1090843575,23.0092137067,25.0484626515,31.8143096939,27.8737539567,26.5043656476,39.6995814277,61.2793953424,23.9744331062,22.3713753528,26.0848405457,27.2743785671,29.2579978272,30.9438853984,67.3478477094,34.5379571873,49.3072422616,31.4109441364,31.0384233923,17.2770900734,26.8005203388,52.0468237948,27.6568069792,25.3713195302,42.1631921861,27.5155458234,34.3285860604,32.0658530082,59.2248771165,24.9773615047,24.1968695949,23.0153296418,35.5035978429,29.7778390607,33.8388191426,53.0876875673,16.6063422797,33.3633515221,29.0914762048,33.7669644445,18.6486044273,35.4132569611,31.9656443146,29.759135119,41.5618779131,20.324444897,25.5594952405,34.2630254407,35.8706008496,43.583519878,45.3401971565,19.2021365664,27.0870080955,22.5617983254,30.3383990345,28.2865449866,42.3724434674,30.2496006432,20.8875974417,30.3120100519,27.1444424356,28.6822197635,35.9687686185,62.188531571,34.1688684335,31.0852119593,39.5418235145,31.9575704799,25.5111442438,38.2589089707,47.9333634166,19.4519603581,27.2619903423,39.783814172,29.3989064785,27.5351779127,32.8040180501,59.6260681791
16:15:00,23.7819306913,33.9345732697,28.0646290629,38.7100525914,97.4577727249,16.2546661955,16.8803235961,26.6743706371,28.5224842804,22.5941374134,28.4638808955,30.5192183591,64.7767841337,16.7166906452,31.5380764103,36.0065665053,23.8907760863,22.015462525,33.1296854631,54.6106869528,27.0118711604,22.8972369118,35.6271349676,35.2736624521,26.0646309874,24.4364476576,58.2442151774,34.701729851,45.0815926637,37.2541347114,29.0170573674,22.7435449363,22.6367775061,43.6840991359,27.3585748662,23.9250973036,44.1713659937,23.0689089478,30.332462182,33.5137232054,53.3418434844,22.7186925445,27.1959680895,24.2283658839,34.1699046507,24.2743106418,36.080678139,62.1567844727,20.6504645048,30.594612209,33.6440895744,27.7245187363,20.0755314911,35.2928975647,30.3457061164,27.2624015773,35.5021997561,19.7127251499,23.8819688881,33.5722584616,36.5461747502,43.4083432617,37.8000093309,15.1757152449,23.9225224783,29.7932481177,36.3621424184,33.3960706548,45.4346205287,31.4890083961,21.405035309,25.1495168313,20.7448429677,29.9374221135,30.7986027778,55.322513317,33.5010714307,34.7409043386,38.0305719776,30.2578661283,28.0156908187,34.5937981497,40.7067116196,19.7645329014,22.0208362278,36.9557140456,31.1414249261,20.7437084315,30.0407936781,56.7903948723
16:30:00,27.4382321228,37.3378317458,30.679642883,51.3222401072,110.69867438,48.7404702749,32.3216116968,34.2995318866,27.0546521026,27.8084836227,32.3869399424,21.0662405474,58.5470707359,20.3128297807,37.0122944726,34.7772726067,34.6118584998,24.8208226834,27.4066151225,63.2613848493,37.6566040575,33.4582722898,33.0410113364,45.0350913123,29.2668741408,24.6079207197,42.1215454594,43.1245968909,49.7865910684,51.1005135253,35.9433786931,32.9352704349,29.9751647844,43.9680454377,25.2188700226,26.1700045033,57.3883215418,24.3472356089,30.2294523462,34.9897388322,50.518638962,20.6031790147,22.8618685078,25.5330746354,41.3084339509,27.941487196,32.3517712981,60.6485098995,34.0003998178,28.8933333315,31.1540800389,27.4422685553,27.5940189382,31.2641155911,25.2286207443,26.4655454873,35.423986733,15.6292753682,23.5909965722,29.5190640043,31.7370058526,34.5844230398,32.6020348737,13.8477886161,23.1691434825,43.902527307,40.3396265066,40.8704191849,44.1894150203,35.2615401961,23.7572999205,28.5673484878,33.9044206535,38.6443369257,34.0482480106,47.628362446,33.0167138591,40.2917135755,35.6144245594,34.6279046117,31.3257946805,31.4438057531,42.1655822575,21.3919102664,21.8843978139,44.3493569785,32.7819797139,15.1048443447,36.384851826,49.307320705
16:45:00,28.4109463056,39.7180759584,33.4650870436,58.6964176266,116.304922127,58.9501829499,31.5622552492,34.832262171,29.6437022209,36.369568921,34.5097089292,21.0307702311,57.9049272216,25.6823773895,38.9664693953,35.1830069831,45.8341445323,27.6114650442,29.4016432517,68.7516926426,40.2892290418,31.1790363745,32.637217642,51.4648543108,30.4680268612,34.0133292609,48.8782800815,50.2493610535,51.8143714572,44.9712015093,51.3138593887,32.7078573086,30.0462891805,49.8293388815,33.9294126583,36.9400263198,61.3834672172,31.923713979,43.9758984829,34.898883191,47.9598906512,30.6689505888,28.7418390667,28.9111932023,42.6471607451,33.2500569314,26.0339959216,56.6000851834,38.1312621871,28.4120490759,25.3935405689,22.1391804605,38.9165748529,25.927528034,22.8118678882,30.4236083352,34.4464706637,15.0931043978,17.2472866222,29.5488086716,34.23398716,29.2286985237,30.3615868413,22.9960467851,31.4474256309,43.9932441771,37.0165313911,45.8444199931,41.7456079583,38.0425801992,28.0434178896,32.4555515061,31.8182383389,33.6292289351,36.485583679,45.5349555134,35.8261545295,42.7693968237,42.2674169287,35.4103481339,29.785059223,34.7192079967,44.8984886295,27.4337056158,28.9589668026,50.7049918814,25.8171883884,15.0925483917,36.4539821361,51.0922761107
17:00:00,26.5775715801,42.4105588631,39.127537234,53.1866850401,102.851672327,70.2197749293,26.2601995675,30.5821848814,34.334533374,31.9503856193,33.0160721892,24.6315808975,47.8646292896,21.5817819411,34.7730090098,36.5076225524,47.2361925213,24.8701816944,31.919891471,69.9879654499,42.7243027816,28.6013611553,38.3163885094,49.1182274884,28.6026473149,49.128490761,57.1974059758,45.2728561769,41.6911571271,39.8821843415,45.1911845417,37.5641919475,34.3291098573,58.5182012719,33.9932227572,39.3691029103,51.8429959892,32.8991761406,49.2336190604,31.7487512627,47.6838360338,28.9223467931,23.7644629054,31.0137125363,30.8297205264,33.255836096,26.9915363297,51.5636326643,34.5141674029,30.3699603134,18.5937637456,16.6115354574,55.8155179368,29.2425959758,27.0067197947,37.5361767342,31.4490160376,18.8304674033,21.5015816454,35.9162190236,39.4579531505,33.6138786268,35.6736295527,21.9202936954,33.6864886218,40.1437339417,37.7422720977,44.7487106467,39.3178301554,33.6921105998,26.7894166249,33.0306874923,30.6371523352,27.274993619,28.3960090385,39.1875446149,34.8726136621,34.2885754816,41.8193391608,26.6688127818,24.4791410347,45.8922235662,49.8381214594,27.0704294485,36.5068567569,41.2692978803,23.9238713566,14.1323398651,31.0174559902,52.9874844725
17:15:00,27.7061432312,39.5697738315,35.7226987071,40.1829659727,95.8648600709,56.3833874227,22.4508374743,25.5363016993,32.7350220921,24.5282368177,30.9928247643,25.779743722,44.3911804222,19.9437180095,32.1396271938,36.2049024018,40.1551154806,24.9651142792,33.7500488836,58.3596319625,39.884091528,26.4767148774,37.606982144,47.9019437781,37.925025056,46.2959300899,66.9791092587,44.8983055641,31.799456804,37.1374326077,34.4994453532,35.9285876554,33.8396941726,58.9914655985,26.6191937205,37.1909112346,40.6184286547,35.1373143866,43.9054477175,35.0581061183,52.1098060793,24.6802012659,19.4399324954,29.3796915658,22.0281413362,28.5140716235,24.7486176267,41.0904228486,23.3076093841,31.8657771565,19.0506364621,14.2638099461,50.8974183625,31.8935001593,33.6057698285,31.9667539456,30.8462807069,16.6365755715,30.5317580275,45.3879349049,40.4898667016,41.7256870249,29.5172589134,19.9598654397,30.3411958451,32.4998900432,33.7009497408,25.5697287814,30.6646328416,25.6443116002,22.0871446396,31.953802992,28.3296355646,25.672237104,25.2090865553,43.3818267121,34.8377661819,29.269902711,35.4258120433,18.3634333035,18.6431044738,49.2429911798,58.9322851765,25.1455361058,38.200713214,24.239035287,22.6069651414,14.7242541406,26.3047234091,44.9124080664
17:30:00,31.7889807433,31.2446256045,40.0309043762,33.2083336483,112.353697187,59.077412346,23.5675661174,27.8597654917,33.1077111647,24.5765694239,31.3660398048,42.0705209059,34.8032912058,26.8830407581,31.0439477276,36.6524040938,33.5661012117,27.5625874996,24.4818898829,55.376466372,39.4478337159,29.542954232,34.8735716567,46.5404612289,46.6629764898,30.5732645084,56.1495162891,43.1003707497,27.6102079424,39.2190734787,34.2508876077,40.5834382606,36.3030109112,55.0239521317,23.0839913771,40.44809915,41.1313261194,37.5100596032,43.5580274896,36.8581982021,56.8187714194,28.0358797139,19.633811255,21.4110638559,24.1172459516,27.0216494873,18.9141016195,35.0953995994,19.5284080202,36.2986065835,19.1224081547,12.3851257526,58.6136669343,42.1384615693,38.3344134075,32.5170758884,32.5627621474,20.0019660566,33.4998757004,45.5684059241,35.8311591853,51.4110611262,26.1352753015,17.2511611566,25.0015244724,29.770266507,38.6539444584,18.8068055667,26.3662656934,20.4122574041,18.1342841981,30.5790696271,26.4926375979,22.1616293268,18.3942883097,51.0380526178,31.6771503931,29.2482768571,36.0490647563,13.7662166291,20.720603552,50.1294138936,55.7475696153,25.7981854439,32.6446141421,15.1179856102,18.1326926992,18.0449279432,18.3706745119,46.9116644431
17:45:00,41.756971289,31.7862806073,41.6055000838,33.9562015644,130.678794793,46.1043673889,28.5354079018,20.3547121331,36.3649224613,27.2864621687,37.1335428179,43.30173743,32.5078680043,39.0774252554,30.0673224528,38.1786611739,34.8931827098,32.6777832645,26.2047000253,58.9519232456,50.2538525007,37.7707871369,28.4109087189,34.7388001093,43.7940674614,24.0588103775,42.843660838,44.8706576277,26.5997799564,37.2349080485,34.4633035579,45.0252610371,41.0470871316,50.4758251568,28.4723443503,37.2742021675,40.6189627413,37.5161988108,44.7035242368,28.599216775,46.2936418929,32.2807351858,23.8123376485,10.712847314,24.6904437879,31.634739426,21.6106738486,42.5892782935,25.1172893602,38.4097840072,20.6609636387,15.6265052423,54.441470832,39.3006995974,30.8603476638,38.3213390257,38.0601507664,24.0514202982,34.2504143211,40.1827326403,29.084594958,53.2600680893,34.5978899612,24.3319255873,27.8454932241,25.6645169266,39.3531389808,19.2619843574,30.3566499707,28.0659062134,18.257071169,30.7226291,23.4267523604,23.3614691838,17.3302208293,51.258206023,42.9686427812,33.0595691548,32.3932060471,12.5148366543,22.7242475433,41.4794829651,44.5277128454,31.712176261,36.4355053701,17.019577488,20.6976255723,28.0284565922,20.2229653271,49.90579049
18:00:00,52.6511946082,33.0996492202,59.690787911,42.0366467352,125.663792137,44.4926467812,40.6037240592,27.2256225801,42.3418662036,42.0832995446,37.6327612622,38.5660092159,32.8789051235,54.3741389891,37.3516259348,44.588166249,55.8993808524,34.7000084872,26.1888660392,63.2347934308,46.662133878,45.7013791897,27.7780284346,36.7973683984,51.6660989173,23.1182389745,43.7014137862,54.1970645952,30.1424628358,50.1020026247,42.6456093788,46.9161906524,34.3698407805,38.9677276422,47.0290674931,41.3217642983,35.005351684,37.553922998,48.2738289232,23.1493690765,46.8296131444,40.3473235906,35.1036375902,26.7794212884,40.1686847441,44.993016305,25.8200036587,41.6287783133,46.7308992516,39.9545790052,24.2941061827,14.7877132554,47.7213678922,41.3188179421,27.5071356551,33.342980936,33.1725154974,23.8900591697,31.6290965426,37.2719563722,35.5413465228,63.7521638101,42.6225611209,29.2282919073,39.035876097,26.1896298251,36.0109714548,23.669252841,32.9070499999,34.5526421883,24.43889944,28.4099268419,22.5061977978,24.2737623035,27.4526075449,52.7637444415,39.5186159009,37.0568822688,32.6716970995,16.5848009834,29.4606102014,44.9270507157,42.0407567829,37.5894529168,39.7241913054,21.8773834569,19.1714083109,28.1596559753,21.1625067638,55.6986786635
18:15:00,41.9430175512,39.2268357497,57.4760691005,57.4977305311,125.34438054,60.2269708639,47.6677968026,29.1298564587,37.2245280012,45.5278443564,40.8656944174,43.9385778847,36.2117168261,49.8461968924,30.3655082114,47.8988001876,49.4158894197,41.2407374354,29.6577743997,82.8546353188,40.4941388367,50.1680246193,28.4248787191,39.628572983,54.6861971908,23.5291178011,56.9260376343,36.3609137727,33.6147470065,44.3883430291,41.6736856669,43.6657514032,32.0983184881,39.3620509878,38.2755321559,53.5013078781,34.0248786981,44.8594350457,38.1655901444,27.3846945958,41.7854618897,42.3608489797,48.5124605087,31.9766919876,40.06848084,43.3887607295,28.4170219083,44.3778361059,49.8529899391,38.5904210834,24.0400026689,14.4034622082,33.3791876323,43.1244243279,25.9948638006,38.3320489404,33.1324176105,24.1088005623,41.9775018062,43.0497920358,49.6466368025,66.7661232921,41.9478473973,26.6471374187,30.2805148473,40.7074244597,35.3084902193,26.1427551315,30.7222304004,35.1607873548,26.0924512093,22.4401172844,22.8376682518,26.2858224761,40.8949635949,51.6940651564,42.4470144953,36.9976273154,31.1659386258,22.8032506778,28.4937898466,47.3111398163,39.7776148894,41.010197161,38.3064226546,31.4292011737,25.4474297422,31.6387760575,28.2605564597,57.0363165203
18:30:00,30.5918608858,43.213452301,51.2427657852,70.0210469702,121.118329955,74.3655921665,41.5856677533,34.4685475944,53.7802314274,53.3478639626,58.5067289406,69.8345928989,64.0125661401,58.8252240082,33.0613599718,44.2467813681,39.280093667,32.9113595055,29.9461511892,90.0930729933,36.9499895855,50.990225757,28.0211231411,52.1711367653,60.6004994412,29.8866246135,63.7066570215,34.6728813288,40.968494537,45.6418888364,47.9673192303,43.5215610628,26.3611590803,70.8439101715,31.4424347577,51.505712259,27.358412694,51.129707854,35.5371672637,46.6875420581,36.2238334012,34.9732794979,48.0071799307,40.876352736,42.2194966539,43.1840902547,38.0766228686,46.7126049857,52.6583211521,42.4289496951,30.9757581525,21.131331964,29.1270806468,36.4609470582,38.972261968,50.6087810002,41.4472634015,30.3979706702,45.3462441278,51.010390825,60.432223492,68.6590834378,38.0866961974,39.0124203509,32.9284902616,36.6834218369,33.8170290647,24.1041069327,41.4364557934,39.6522418563,38.2414142754,27.5130864397,28.4658800858,28.0473404575,45.264728668,46.5511210363,37.6876242978,48.0703927237,35.440360343,22.1493169642,32.7817827849,56.2002657804,48.8216327981,43.6600615759,40.7360370705,38.6389937253,29.7049955843,30.0695070511,26.9633044139,59.6779049824
18:45:00,30.1269698678,45.8367534819,42.511609093,84.3108847602,130.939604932,75.6970545793,37.5374105066,50.3442652252,52.5310200429,45.9926821582,73.5733073145,67.2834248731,65.6705478328,66.180876455,45.736489792,40.7803262928,35.1704846533,27.9158897394,33.8109784938,88.6853773494,36.2884199665,46.307238741,49.9876380786,47.0780528171,60.2931709206,41.4947591566,65.9720202442,58.8345057055,60.0080974305,45.5271693298,41.2094402075,48.0737233716,28.3038165014,78.9779102935,33.0051501589,48.0147780125,24.4380356004,49.4673638667,39.8910181999,62.5933142296,37.3527540536,31.2280934935,42.4315642953,48.283176982,43.7665883637,36.8535151407,49.3034817277,60.7308772084,44.7917532295,43.6775934592,35.7784510003,27.5942803033,48.885321208,41.8275711569,49.1394220191,64.1729256721,50.3002830606,47.3598900649,52.010919461,64.1499835751,60.4634962608,68.1269482292,37.0735809557,42.2767247461,35.5237346526,34.5088983662,35.0230195886,33.5473726332,45.4616867952,46.1810322875,34.984964344,33.9275474766,45.0588671448,35.3497822421,49.2197065044,38.8962133855,36.7040860887,45.4874937686,41.4000057104,27.5696242917,40.3446868571,56.051545959,52.4800072482,47.1227271328,42.5026456596,42.1787124623,27.6491141336,28.6677785927,30.1113760292,49.0194797692
19:00:00,46.1589808954,55.7394708903,50.3756723004,74.8610629062,131.578870473,69.3539803268,44.8464211252,49.174102645,46.1966231352,40.4329831127,74.0155826153,68.968515434,80.4490952712,68.5305702689,48.0746065295,42.1798377835,43.9646167672,35.3447481245,38.5477265075,81.436089349,39.2682679668,54.35606214,57.5340684981,45.2909465576,58.6433824685,38.7912750398,68.584305384,61.8185120562,58.8530023204,49.289825428,31.4097864344,43.6967314429,35.4601538936,90.8895547394,35.0147056426,50.6511831202,31.1117024062,41.677946988,55.3579282353,59.7619932963,80.1419162093,34.4359743356,40.5575827341,50.2384108137,49.6596456079,35.0306431011,55.8360449875,61.4043951731,39.3149349894,40.2542840431,29.3675780541,35.1019453668,55.3033771203,35.1140110662,49.4738161354,56.9364215105,47.4020727631,45.6171726151,48.7846824818,65.3608928723,57.9836098584,67.2747872705,34.0760131331,42.2684311379,37.3252777181,27.7409120879,34.2426027415,39.4255472951,48.8453260888,36.3787666806,28.0081343668,36.8513491659,43.6258624154,33.5112092486,58.7704141637,44.7794331452,34.0837976694,43.7573184879,40.5463147578,30.5176274667,31.3847720544,49.3194398987,55.8436069983,46.381259045,41.7354888236,44.3303714827,27.9348378435,31.9544498077,30.9123525696,43.6780267766
19:15:00,53.0288316881,63.1968013046,48.8119377533,83.0565528115,130.41074226,93.4984458414,47.4619906065,49.9325008952,42.1865695627,33.7126294128,72.0506347748,54.7390574763,70.9061634938,60.6829569365,52.3945211225,45.3224557341,40.835197864,35.1294572534,53.3420804865,84.2959764606,53.7641719087,60.3013071129,53.9936785804,46.9709152354,57.5985957181,47.2663343062,56.6854880804,48.25256848,75.5416815347,56.9038047517,26.4836936721,46.027844674,32.3258693847,73.9252439596,39.4706269034,56.8898254385,38.8470120972,34.8933624557,57.158500653,46.9204191478,96.0334716949,35.6266704579,36.8415614254,59.9515304989,47.1826743882,39.8139304418,48.3779418723,56.3961291948,41.371982955,43.3010185231,24.8781261527,29.0211622613,52.1775041084,33.9342696592,41.558696308,45.0819503482,37.460398078,32.1935315411,42.3714932563,56.0356055514,56.6007564257,56.9381878739,43.5256946329,42.0486725995,32.3548026292,24.8475373805,46.5617235875,41.2178996489,43.017908405,30.0667301922,19.1463138547,32.1768655131,34.5874274371,34.3518604752,47.7303036619,41.2887374014,27.3732959553,42.5133172329,40.3806704105,26.7505383789,32.6574397968,47.942947556,59.2032283252,45.1914511973,41.5373503687,35.5888602611,22.7260778312,27.7725938951,31.4600550074,42.0757342085
19:30:00,73.487651011,71.0892326007,58.0406647945,91.6716968174,129.021131241,92.7527242866,60.8691986953,69.8528745675,55.9441568326,38.5456525184,79.7397175721,54.7590895558,75.1087548271,52.1409852548,60.2689792134,65.2869422039,51.3087681277,43.754058474,61.9024606127,78.8549126623,64.9680904464,95.7469634184,57.3590475257,59.3695905236,62.6724476176,54.4973486007,59.5744901324,54.5792225141,69.5825841974,65.4448006416,40.2486333378,53.737008034,38.7951221664,96.5358310099,38.2253832103,77.6937716227,57.9945395961,59.4660456269,56.9340563831,45.1754987109,115.050410244,51.4701869386,50.1639992058,58.2479041684,47.0232246269,52.9954024584,59.2723517317,69.3250978579,42.957663756,51.416953544,31.7693015938,23.6993124264,60.2701866933,14.7622391462,12.2391531734,15.4279789139,21.162296944,7.94095391219,11.6284870323,33.9576797235,20.0870295197,15.204864646,49.0941960276,41.9942708246,31.3812153766,26.8877277428,44.6402997759,44.1482254734,40.9567075861,33.2785411724,20.1535486513,37.2829788646,32.1054995947,44.5798824336,32.2086853775,47.717751788,33.2811411669,43.815755476,42.9413080161,26.8492942502,37.0703709598,40.6666699005,64.4135975228,43.4965070251,47.6561258649,33.1453534453,24.8383667791,34.4207859762,34.7247786193,45.8545225023
19:45:00,89.9982507487,80.329239609,60.1627352328,92.9153091494,124.888525768,106.754630412,65.9332190721,96.8436293013,51.0469868242,50.5197897621,98.6377370378,71.8020754644,72.0622366602,75.578034656,79.32551522,63.9275019113,72.559889102,46.4080206004,64.5164822027,83.7430073264,60.4302631478,89.2839496867,45.6859687296,80.029451741,63.3926179345,65.3983865064,59.6953525351,84.7153368954,55.0673440849,82.9504589211,61.6851401282,45.215719751,51.5033775835,87.9197293499,38.4251747984,65.1278339424,50.4347388546,56.8148073023,64.7409098252,56.429947435,96.8810046426,62.3698242767,50.9897806588,66.4375949642,38.0421023639,58.227780029,57.0830351917,69.8490277994,52.3469144726,60.1910605199,40.7190491479,23.2721546891,68.5688683128,4.72911514648,2.77331428738,3.9734704539,4.59082651876,1.77611138736,1.69786649497,6.5546179866,6.20695843963,0.780653454673,59.1961415605,41.9953215113,41.6253956593,26.4450628694,45.5210130803,61.2613240584,45.4599134243,41.380516049,31.3207460531,37.7799164363,34.4677419023,57.3848168834,21.0118330697,50.4727279245,44.7829339724,44.59172636,46.4597588172,33.8894485142,40.956848451,36.8057323413,61.2971576326,49.3251179904,50.4662071951,38.3024230722,19.826459058,32.4716622212,39.0762686083,45.8989700105
20:00:00,100.146932675,80.9369711531,66.8723829324,92.27923586,125.280101784,107.614736103,54.827238465,90.2844250617,51.6310930912,49.7662532923,102.902423482,71.0505834361,69.6844281112,82.2576320247,84.5018714256,70.2289175363,68.6754410539,60.740227707,72.4471544461,89.0412432025,58.0200251166,82.0335503641,73.4397603315,72.7970729703,72.5623102601,69.9100305994,63.7472149591,86.7855492194,60.2617530004,93.0104189981,77.2874153626,51.4853977137,59.134879316,81.9170423401,54.9623697999,74.3191084407,58.1026678633,63.6980020131,61.2948115478,60.8314936605,80.7094252316,64.0270135861,48.1437983088,63.3516243436,48.8678673706,59.2097594475,47.6502355622,64.3746670773,58.2380346253,61.0427754246,54.7122976474,24.8823236117,63.3591254709,3.3437018164,2.02777547242,2.43759907633,2.20607452085,3.2061365035,1.43696400588,1.67712570317,1.85477728836,0.322743708399,61.3041951993,41.9992121118,46.4960694108,27.2258450271,39.8435475152,64.1197399596,39.7586398513,46.9535595254,41.4033268429,46.4481167975,38.9068214268,60.1573812481,20.8591667224,48.7823995509,42.0428633708,33.6107682678,49.754473896,32.453612103,39.9464455801,39.0085612818,65.5403764683,45.7409053046,53.7807275932,50.9091067254,24.861441247,58.2899990377,55.6364839843,44.5484300633
20:15:00,81.5374910778,69.6401799661,68.23648943,76.1022315071,98.5777775485,99.8973091177,60.3922528807,71.1186288008,61.3626409455,51.2183576359,90.3141368367,79.6664270616,75.2707816962,77.6629576858,77.4806379131,53.9009526451,68.1434132297,70.3193578642,61.792664505,77.4005297762,51.3040799778,62.2775530297,68.2260531747,51.2245108843,79.0585488401,73.988998392,51.4756917242,81.7611281274,62.7581618978,89.7097310689,76.6982590779,51.4102623002,65.3400952097,73.1705798415,48.4775883632,59.116351736,48.5859960668,58.7259112672,59.9024138669,64.2283913776,76.9097959267,58.444943213,40.553138093,53.4450641221,57.70805578,57.3622367178,55.9838442356,50.8184857558,55.860179009,53.4809290334,49.543484446,22.9509068659,55.2378515442,2.82365184772,1.13598967705,2.8048343501,2.559863481,3.97704792397,2.72444697709,1.62972836976,1.85513577237,2.68179026877,50.9296053059,42.0001149648,43.1480059717,28.4857477882,43.0374562922,61.6727771486,32.484866556,48.7734158151,35.9492512726,58.2688541546,37.9779862122,56.4401241175,28.3517756221,47.1482211621,37.3957786373,33.7251559818,57.046316163,28.2299108068,40.1002511469,51.8662597133,59.8581455171,52.5563102746,46.7507483421,47.7902112667,28.849809345,53.5239506212,54.7646976739,45.1525558849
20:30:00,60.3043934908,63.7969072498,55.5981069377,87.930692048,50.362453486,82.019256193,67.1968736763,67.4453568532,77.5968647875,42.1468843974,79.6290022144,74.3055855698,79.2724688197,64.7008717163,64.925690509,52.3641954411,62.6973843371,71.311812072,74.1796550801,71.0593445083,63.6488801906,57.9622416217,63.2528747879,60.8930924527,86.1352553191,64.4917014019,55.1542475589,72.7578500662,67.5313917278,87.0292553488,76.6863176847,59.0005567514,72.4206999494,77.1527283143,59.9877526373,50.1772360397,48.445714277,53.5287964415,60.9222536214,54.1539579721,58.7619883275,47.3566656431,45.7069028611,47.6567426793,54.0915300184,52.0085133683,60.5913969822,43.3502831261,58.0621561658,56.5865978755,53.8840704234,33.0757560057,31.2106852009,1.94959976823,0.95365512566,2.68365508084,2.14327072154,3.77349927705,3.0693427618,1.94569445117,2.48491071452,3.48101091343,50.5416682498,42.0000812905,33.7752805743,37.2219944538,52.0968174708,51.6723400009,34.6841747143,56.0802338775,36.4732111657,53.7422347395,45.1682700344,58.2017815999,31.499081832,42.2476517443,42.7478953388,41.6794816071,45.0114095686,32.3703493853,38.0148981501,49.8843178088,51.5615915837,52.1747211614,40.7200547933,46.6794763037,32.0836468816,46.92168079,60.4553427611,45.5767000675
20:45:00,47.2071966706,54.3633945453,47.9353933686,100.28869837,10.4372545342,73.4243928865,65.8871834017,56.1774375462,74.0625895627,47.6390388216,66.4617763611,74.9597675738,89.4328439246,59.6486573358,58.6945259082,44.0297076764,62.6368007864,56.6904126889,83.3081238227,68.2508670971,55.3800784358,64.2583697815,49.4677209528,65.1390358019,76.460862941,58.3845672269,52.2994299498,75.2802102093,71.9746444621,71.8525413642,67.0376468149,104.163901306,69.2774161238,87.6300758034,65.7339011394,56.9959162032,48.3828526382,62.4778062406,65.6887289808,55.8575970542,60.4479147669,48.0458012323,55.562814532,42.4748471738,50.4665947121,48.8495237491,70.1419872159,37.9550009214,49.0909845472,44.6315681463,50.9706719986,41.3456539259,5.90474966684,1.26566162849,0.976573272136,1.6341965732,1.84873875482,2.50966495141,2.73620894231,1.86100871457,1.46962121395,1.52572073236,43.3136273407,42.0000126617,19.0919087333,55.5743304432,53.6411461883,55.1425614064,52.5534799414,50.3800045212,44.9973856191,50.6798232378,44.1848445481,53.0098486293,34.7927511937,39.275938662,56.0476426687,56.9667774305,39.8627164339,33.7278245301,39.2845081191,58.9056286081,49.3803863013,51.4364234806,59.5249488775,57.4085287772,26.3569439358,41.9918471502,59.0558755915,52.160656354
21:00:00,39.9615224653,54.3268108956,48.2454372581,116.39341088,4.98077077203,63.3639728257,65.1405278437,49.7741306744,68.5199923414,41.3131821795,60.1371938783,68.5648259894,70.7705732569,51.7748806008,51.3877357161,33.6665966916,61.2872656164,46.3098613528,101.081517583,66.6148321588,60.3345254877,56.7142749342,35.2893395715,68.3676345311,71.3512517586,47.717009446,48.8853107945,57.2542030676,78.1672047952,60.7705851532,60.6751252529,96.8023486892,60.603966827,76.8419272112,62.0795460133,57.2941866805,54.641298525,64.656124954,76.3137019007,63.049132513,58.5296043033,54.2293139051,55.0095664135,37.8201379721,48.366254303,53.5010685276,67.3907385291,37.1147496143,52.5721209463,46.0216472866,45.1992013567,33.0918234643,1.84031615961,1.8199557967,1.16399431376,2.38004332337,1.13600287773,2.36472656518,1.29617548288,1.15471141548,1.68567922458,0.811125681196,47.0020433909,41.9999977453,22.0591002209,53.4625566379,53.3217828741,56.3841742458,55.4479507101,52.3763797796,38.8118420731,39.4708369405,37.0521810636,56.4140041401,37.7336312284,40.9518118368,57.7644964321,52.2852596683,37.6991033939,37.4517390797,39.3542210831,55.9299070637,36.4282854658,55.4344911338,59.8011845924,53.0142325905,22.6272217699,43.0262994074,62.3603248989,45.4772178119
